"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_INNER_EAR_MORPHOGENESIS",0.00990089559140872,0.0426776983388911,0.380730400722792,0.265767091624705,1.46090365005807,77,"ITGA8;CTHRC1;TCAP;EYA1;ZEB1;FGFR1;KCNQ4;PRRX1;FRZB;FZD2;SPARC;TBX2"
"HWANG_PROSTATE_CANCER_MARKERS",0.010053222945003,0.0432312494418587,0.354819512103747,0.40672978882426,1.74351722065981,26,"FBLN5;CLU;FLNA;RERG;LGALS1;ILK;PIM1;MUC1"
"GOBP_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",0.0101793904474156,0.0436903120184829,0.380730400722792,0.41274934664237,1.76932109095652,26,"IL13RA2;BST2;ANGPT1;TGFB2;TGFB1;IRAK3;IL33;TGFB3;BCL6"
"GOBP_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS",0.0109928663314232,0.0464707201491433,0.148500141871431,-0.441107859223191,-1.60324289760023,38,"ENTPD5;PGM3;SLC35A3;GNPNAT1;GFPT1;CSGALNACT1;UGDH;UAP1L1;NANS;CMAS;MPI;FPGT;GMPPB;UAP1;GNE;GALT;TGDS;GNPDA1;UGGT1;GMPPA;PARG"
"GOBP_NEUROBLAST_PROLIFERATION",0.0112505931356073,0.0474216434439671,0.380730400722792,0.324126002270509,1.60979087740906,48,"FGFR1;SOX10;HHIP;NUMBL;TGFB1;SOX5;PTN;SMARCD3;ARTN;LRRK2;CX3CL1;ID4;GLI3;ARHGEF2;EML1;TEAD3"
"GOBP_POSITIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE",0.011333914559721,0.0476340523012563,0.285313392143872,0.512921800171828,1.8110763767958,14,"IL1B;IL33;LRRK2;CTSC;CCR1;MAPK3;CCL5"
"GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",0.011378078811966,0.0477364524634282,0.380730400722792,0.223923979091256,1.36704156128916,122,"GATA5;FBLN5;CA3;DDR2;PDGFRA;AQP1;SLC8A1;MMP2;CYGB;HGF;TPM1;CYP1B1;SOD3;SPHK1;PDGFD;KLF2;MET;PKD2;LRRK2"
"GOBP_GLOMERULAR_EPITHELIUM_DEVELOPMENT",0.0116815645149471,0.0485590552509268,0.380730400722792,0.418722643744275,1.75608684193412,24,"EDNRA;FOXC1;EDNRB;FOXC2;PROM1;CD34;LAMB2;PECAM1"
"SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_DN",0.013215859030837,0.0538536948563628,0.34452128726268,0.332877793881673,1.60124109333236,41,"CCL21;ACKR1;CLU;ANK2;MEF2C;CCL14"
"GOBP_NEURON_PROJECTION_REGENERATION",0.0133987321618366,0.0544149521204741,0.380730400722792,0.325560878054355,1.61060239210107,46,"MAP1B;THY1;ISL1;MMP2;PRRX1;NREP;MATN2;PTN;LAMB2;TNC"
